Strain : Tensile strain (Extension) gauge length,"100.00000",mm

Time,Extension,Load
(s),(mm),(N)
"65.49300","0.00000","3.36518"
"65.50300","0.00000","3.31384"
"65.51300","0.00000","3.26100"
"65.52300","0.00000","3.21070"
"65.53300","0.00000","3.16447"
"65.54300","0.00000","3.12053"
"65.55300","0.00000","3.07385"
"65.56300","0.00000","3.02267"
"65.57300","0.00000","2.96802"
"65.58300","0.00000","2.91569"
"65.59300","0.00000","2.87061"
"65.60300","0.00000","2.82749"
"65.61300","0.00000","2.78422"
"65.62300","0.00000","2.73709"
"65.63300","0.00000","2.68600"
"65.64300","0.00000","2.63781"
"65.65300","0.00000","2.59209"
"65.66300","0.00000","2.54739"
"65.67300","0.00000","2.49964"
"65.68300","0.00000","2.44749"
"65.69300","0.00000","2.39203"
"65.70300","0.00000","2.33880"
"65.71300","0.00000","2.29672"
"65.72300","0.00000","2.26028"
"65.73300","0.00000","2.22393"
"65.74300","0.00000","2.17919"
"65.75300","0.00000","2.12062"
"65.76300","0.00000","2.05599"
"65.77300","0.00000","1.99580"
"65.78300","0.00000","1.95037"
"65.79300","0.00000","1.91731"
"65.80300","0.00000","1.88413"
"65.81300","0.00000","1.84025"
"65.82300","0.00000","1.78268"
"65.83300","0.00000","1.72123"
"65.84300","0.00000","1.66751"
"65.85300","0.00000","1.62322"
"65.86300","0.00000","1.58121"
"65.87300","0.00000","1.53552"
"65.88300","0.00000","1.48588"
"65.89300","0.00000","1.43313"
"65.90300","0.00000","1.38415"
"65.91300","0.00000","1.34057"
"65.92300","0.00000","1.29586"
"65.93300","0.00000","1.24783"
"65.94300","0.00000","1.19249"
"65.95300","0.00000","1.13862"
"65.96300","0.00000","1.09005"
"65.97300","0.00000","1.04883"
"65.98300","0.00000","1.01163"
"65.99300","0.00000","0.97169"
"66.00300","0.00000","0.92126"
"66.01300","0.00000","0.85935"
"66.02300","0.00000","0.79690"
"66.03300","0.00000","0.74167"
"66.04300","0.00000","0.70076"
"66.05300","0.00000","0.67044"
"66.06300","0.00000","0.63353"
"66.07300","0.00000","0.58809"
"66.08300","0.00000","0.53355"
"66.09300","0.00000","0.47505"
"66.10300","0.00000","0.42169"
"66.11300","0.00000","0.37326"
"66.12300","0.00000","0.32907"
"66.13300","0.00000","0.28613"
"66.14300","0.00000","0.24157"
"66.15300","0.00000","0.18973"
"66.16300","0.00000","0.13462"
"66.17300","0.00000","0.08302"
"66.18300","0.00000","0.03275"
"66.19300","0.00000","-0.01598"
"66.20300","0.00000","-0.06579"
"66.21300","0.00000","-0.11495"
"66.22300","0.00000","-0.15929"
"66.23300","0.00000","-0.20199"
"66.24300","0.00000","-0.24584"
"66.25300","0.00000","-0.29395"
"66.26300","0.00000","-0.34420"
"66.27300","0.00000","-0.39665"
"66.28300","0.00000","-0.44797"
"66.29300","0.00000","-0.49516"
"66.30300","0.00000","-0.54105"
"66.31300","0.00000","-0.58238"
"66.32300","0.00000","-0.62473"
"66.33300","0.00000","-0.67331"
"66.34300","0.00000","-0.72416"
"66.35300","0.00000","-0.77702"
"66.36300","0.00000","-0.82705"
"66.37300","0.00000","-0.87154"
"66.38300","0.00000","-0.91242"
"66.39300","0.00000","-0.95595"
"66.40300","0.00000","-1.00495"
"66.41300","0.00000","-1.05400"
"66.42300","0.00000","-1.10298"
"66.43300","0.00000","-1.15035"
"66.44300","0.00000","-1.19679"
"66.45300","0.00000","-1.24313"
"66.46300","0.00000","-1.28719"
"66.47300","0.00000","-1.33273"
"66.48300","0.00000","-1.37895"
"66.49300","0.00000","-1.42562"
"66.50300","0.00000","-1.47381"
"66.51300","0.00000","-1.52526"
"66.52300","0.00000","-1.57723"
"66.53300","0.00000","-1.62607"
"66.54300","0.00000","-1.67136"
"66.55300","0.00000","-1.71216"
"66.56300","0.00000","-1.75200"
"66.57300","0.00000","-1.79858"
"66.58300","0.00000","-1.85149"
"66.59300","0.00000","-1.90757"
"66.60300","0.00000","-1.96064"
"66.61300","0.00000","-2.00765"
"66.62300","0.00000","-2.04861"
"66.63300","0.00000","-2.08610"
"66.64300","0.00000","-2.12799"
"66.65300","0.00000","-2.17990"
"66.66300","0.00000","-2.23833"
"66.67300","0.00000","-2.29334"
"66.68300","0.00000","-2.33935"
"66.69300","0.00000","-2.37990"
"66.70300","0.00000","-2.42388"
"66.71300","0.00000","-2.47419"
"66.72300","0.00000","-2.52586"
"66.73300","0.00000","-2.57428"
"66.74300","0.00000","-2.61989"
"66.75300","0.00000","-2.66189"
"66.76300","0.00000","-2.70634"
"66.77300","0.00000","-2.75528"
"66.78300","0.00000","-2.80953"
"66.79300","0.00000","-2.86448"
"66.80300","0.00000","-2.91357"
"66.81300","0.00000","-2.95551"
"66.82300","0.00000","-2.99403"
"66.83300","0.00000","-3.03995"
"66.84300","0.00000","-3.09288"
"66.85300","0.00000","-3.14719"
"66.86300","0.00000","-3.19914"
"66.87300","0.00000","-3.24080"
"66.88300","0.00000","-3.27920"
"66.89300","0.00000","-3.32352"
"66.90300","0.00000","-3.37291"
"66.91300","0.00000","-3.42766"
"66.92300","0.00000","-3.48412"
"66.93300","0.00000","-3.53453"
"66.94300","0.00000","-3.57822"
"66.95300","0.00000","-3.61953"
"66.96300","0.00000","-3.66196"
"66.97300","0.00000","-3.70790"
"66.98300","0.00000","-3.75998"
"66.99300","0.00000","-3.81046"
"67.00300","0.00000","-3.85806"
"67.01300","0.00000","-3.90305"
"67.02300","0.00000","-3.94806"
"67.03300","0.00000","-3.99816"
"67.04300","0.00000","-4.05047"
"67.05300","0.00000","-4.10116"
"67.06300","0.00000","-4.14855"
"67.07300","0.00000","-4.19377"
"67.08300","0.00000","-4.24146"
"67.09300","0.00000","-4.29216"
"67.10300","0.00000","-4.34863"
"67.11300","0.00000","-4.39985"
"67.12300","0.00000","-4.44280"
"67.13300","0.00000","-4.48328"
"67.14300","0.00000","-4.52410"
"67.15300","0.00000","-4.57314"
"67.16300","0.00000","-4.62863"
"67.17300","0.00000","-4.68445"
"67.18300","0.00000","-4.73712"
"67.19300","0.00000","-4.78429"
"67.20300","0.00000","-4.82444"
"67.21300","0.00000","-4.86300"
"67.22300","0.00000","-4.90712"
"67.23300","0.00000","-4.95609"
"67.24300","0.00000","-5.00992"
"67.25300","0.00000","-5.06523"
"67.26300","0.00000","-5.11564"
"67.27300","0.00000","-5.16325"
"67.28300","0.00000","-5.20701"
"67.29300","0.00000","-5.24840"
"67.30300","0.00000","-5.29046"
"67.31300","0.00000","-5.33612"
"67.32300","0.00000","-5.38581"
"67.33300","0.00000","-5.43558"
"67.34300","0.00000","-5.48811"
"67.35300","0.00000","-5.53945"
"67.36300","0.00000","-5.58777"
"67.37300","0.00000","-5.63194"
"67.38300","0.00000","-5.67372"
"67.39300","0.00000","-5.71745"
"67.40300","0.00000","-5.76241"
"67.41300","0.00000","-5.81348"
"67.42300","0.00000","-5.86815"
"67.43300","0.00000","-5.92123"
"67.44300","0.00000","-5.97017"
"67.45300","0.00000","-6.01397"
"67.46300","0.00000","-6.05529"
"67.47300","0.00000","-6.09927"
"67.48300","0.00000","-6.14888"
"67.49300","0.00000","-6.20028"
"67.50300","0.00000","-6.24933"
"67.51300","0.00000","-6.29510"
"67.52300","0.00000","-6.33934"
"67.53300","0.00000","-6.38895"
"67.54300","0.00000","-6.44069"
"67.55300","0.00000","-6.48998"
"67.56300","0.00000","-6.54068"
"67.57300","0.00000","-6.58690"
"67.58300","0.00000","-6.63042"
"67.59300","0.00000","-6.67670"
"67.60300","0.00000","-6.72634"
"67.61300","0.00000","-6.77808"
"67.62300","0.00000","-6.83029"
"67.63300","0.00000","-6.87923"
"67.64300","0.00000","-6.92039"
"67.65300","0.00000","-6.96348"
"67.66300","0.00000","-7.00939"
"67.67300","0.00000","-7.05869"
"67.68300","0.00000","-7.11269"
"67.69300","0.00000","-7.16415"
"67.70300","0.00000","-7.21057"
"67.71300","0.00000","-7.25378"
"67.72300","0.00000","-7.29541"
"67.73300","0.00000","-7.34015"
"67.74300","0.00000","-7.39043"
"67.75300","0.00000","-7.44322"
"67.76300","0.00000","-7.49385"
"67.77300","0.00000","-7.54146"
"67.78300","0.00000","-7.58309"
"67.79300","0.00000","-7.62280"
"67.80300","0.00000","-7.66855"
"67.81300","0.00000","-7.71692"
"67.82300","0.00000","-7.76744"
"67.83300","0.00000","-7.81906"
"67.84300","0.00000","-7.86796"
"67.85300","0.00000","-7.91497"
"67.86300","0.00000","-7.96232"
"67.87300","0.00000","-8.00794"
"67.88300","0.00000","-8.05064"
"67.89300","0.00000","-8.09586"
"67.90300","0.00000","-8.14167"
"67.91300","0.00000","-8.18928"
"67.92300","0.00000","-8.24035"
"67.93300","0.00000","-8.29369"
"67.94300","0.00000","-8.34643"
"67.95300","0.00000","-8.39490"
"67.96300","0.00000","-8.43480"
"67.97300","0.00000","-8.47278"
"67.98300","0.00000","-8.51616"
"67.99300","0.00000","-8.56512"
"68.00300","0.00000","-8.61460"
"68.01300","0.00000","-8.65764"
"68.02300","0.00000","-8.68033"
"68.03300","0.00000","-8.67550"
"68.04300","0.00000","-8.64712"
"68.05300","0.00000","-8.60403"
"68.06300","0.00000","-8.55859"
"68.07300","0.00000","-8.51355"
"68.08300","0.00000","-8.46512"
"68.09300","0.00000","-8.41342"
"68.10300","0.00000","-8.36393"
"68.11300","0.00000","-8.31645"
"68.12300","0.00000","-8.26964"
"68.13300","0.00000","-8.22343"
"68.14300","0.00000","-8.17292"
"68.15300","0.00000","-8.12238"
"68.16300","0.00000","-8.07482"
"68.17300","0.00000","-8.02889"
"68.18300","0.00000","-7.98923"
"68.19300","0.00000","-7.95058"
"68.20300","0.00000","-7.90578"
"68.21300","0.00000","-7.85241"
"68.22300","0.00000","-7.79616"
"68.23300","0.00000","-7.74285"
"68.24300","0.00000","-7.69455"
"68.25300","0.00000","-7.65390"
"68.26300","0.00000","-7.61525"
"68.27300","0.00000","-7.56953"
"68.28300","0.00000","-7.51838"
"68.29300","0.00000","-7.46611"
"68.30300","0.00000","-7.41512"
"68.31300","0.00000","-7.36710"
"68.32300","0.00000","-7.32517"
"68.33300","0.00000","-7.28342"
"68.34300","0.00000","-7.23522"
"68.35300","0.00000","-7.18294"
"68.36300","0.00000","-7.13056"
"68.37300","0.00000","-7.08366"
"68.38300","0.00000","-7.04075"
"68.39300","0.00000","-6.99845"
"68.40300","0.00000","-6.95052"
"68.41300","0.00000","-6.89759"
"68.42300","0.00000","-6.84654"
"68.43300","0.00000","-6.80075"
"68.44300","0.00000","-6.75846"
"68.45300","0.00000","-6.71415"
"68.46300","0.00000","-6.66607"
"68.47300","0.00000","-6.61436"
"68.48300","0.00000","-6.55952"
"68.49300","0.00000","-6.50703"
"68.50300","0.00000","-6.46384"
"68.51300","0.00000","-6.42434"
"68.52300","0.00000","-6.38202"
"68.53300","0.00000","-6.33217"
"68.54300","0.00000","-6.27395"
"68.55300","0.00000","-6.21447"
"68.56300","0.00000","-6.16524"
"68.57300","0.00000","-6.12415"
"68.58300","0.00000","-6.08394"
"68.59300","0.00000","-6.04537"
"68.60300","0.00000","-6.00017"
"68.61300","0.00000","-5.94518"
"68.62300","0.00000","-5.88760"
"68.63300","0.00000","-5.83384"
"68.64300","0.00000","-5.78769"
"68.65300","0.00000","-5.74700"
"68.66300","0.00000","-5.70690"
"68.67300","0.00000","-5.65909"
"68.68300","0.00000","-5.60928"
"68.69300","0.00000","-5.55942"
"68.70300","0.00000","-5.51032"
"68.71300","0.00000","-5.46263"
"68.72300","0.00000","-5.41192"
"68.73300","0.00000","-5.36301"
"68.74300","0.00000","-5.31602"
"68.75300","0.00000","-5.27105"
"68.76300","0.00000","-5.23099"
"68.77300","0.00000","-5.18989"
"68.78300","0.00000","-5.14294"
"68.79300","0.00000","-5.08865"
"68.80300","0.00000","-5.03126"
"68.81300","0.00000","-4.97595"
"68.82300","0.00000","-4.92877"
"68.83300","0.00000","-4.89068"
"68.84300","0.00000","-4.84983"
"68.85300","0.00000","-4.80503"
"68.86300","0.00000","-4.75647"
"68.87300","0.00000","-4.70590"
"68.88300","0.00000","-4.65506"
"68.89300","0.00000","-4.60625"
"68.90300","0.00000","-4.56009"
"68.91300","0.00000","-4.51254"
"68.92300","0.00000","-4.46399"
"68.93300","0.00000","-4.41440"
"68.94300","0.00000","-4.36698"
"68.95300","0.00000","-4.32101"
"68.96300","0.00000","-4.27429"
"68.97300","0.00000","-4.22596"
"68.98300","0.00000","-4.17194"
"68.99300","0.00000","-4.11740"
"69.00300","0.00000","-4.07056"
"69.01300","0.00000","-4.02597"
"69.02300","0.00000","-3.97922"
"69.03300","0.00000","-3.93017"
"69.04300","0.00000","-3.87893"
"69.05300","0.00000","-3.82616"
"69.06300","0.00000","-3.77663"
"69.07300","0.00000","-3.73174"
"69.08300","0.00000","-3.68979"
"69.09300","0.00000","-3.64969"
"69.10300","0.00000","-3.60299"
"69.11300","0.00000","-3.54739"
"69.12300","0.00000","-3.48970"
"69.13300","0.00000","-3.43801"
"69.14300","0.00000","-3.39668"
"69.15300","0.00000","-3.35894"
"69.16300","0.00000","-3.31782"
"69.17300","0.00000","-3.26918"
"69.18300","0.00000","-3.21649"
"69.19300","0.00000","-3.16339"
"69.20300","0.00000","-3.11154"
"69.21300","0.00000","-3.06504"
"69.22300","0.00000","-3.01891"
"69.23300","0.00000","-2.97316"
"69.24300","0.00000","-2.92917"
"69.25300","0.00000","-2.88137"
"69.26300","0.00000","-2.83376"
"69.27300","0.00000","-2.78911"
"69.28300","0.00000","-2.74172"
"69.29300","0.00000","-2.68961"
"69.30300","0.00000","-2.63413"
"69.31300","0.00000","-2.58163"
"69.32300","0.00000","-2.53661"
"69.33300","0.00000","-2.49968"
"69.34300","0.00000","-2.46366"
"69.35300","0.00000","-2.42172"
"69.36300","0.00000","-2.37017"
"69.37300","0.00000","-2.30929"
"69.38300","0.00000","-2.24933"
"69.39300","0.00000","-2.19638"
"69.40300","0.00000","-2.15341"
"69.41300","0.00000","-2.11590"
"69.42300","0.00000","-2.07587"
"69.43300","0.00000","-2.02879"
"69.44300","0.00000","-1.97680"
"69.45300","0.00000","-1.92502"
"69.46300","0.00000","-1.87610"
"69.47300","0.00000","-1.82931"
"69.48300","0.00000","-1.78456"
"69.49300","0.00000","-1.73671"
"69.50300","0.00000","-1.68907"
"69.51300","0.00000","-1.64203"
"69.52300","0.00000","-1.59468"
"69.53300","0.00000","-1.54891"
"69.54300","0.00000","-1.50205"
"69.55300","0.00000","-1.45397"
"69.56300","0.00000","-1.40332"
"69.57300","0.00000","-1.35311"
"69.58300","0.00000","-1.30654"
"69.59300","0.00000","-1.26442"
"69.60300","0.00000","-1.22546"
"69.61300","0.00000","-1.17849"
"69.62300","0.00000","-1.12434"
"69.63300","0.00000","-1.06706"
"69.64300","0.00000","-1.01666"
"69.65300","0.00000","-0.97405"
"69.66300","0.00000","-0.93469"
"69.67300","0.00000","-0.89708"
"69.68300","0.00000","-0.85323"
"69.69300","0.00000","-0.80109"
"69.70300","0.00000","-0.74669"
"69.71300","0.00000","-0.69374"
"69.72300","0.00000","-0.64698"
"69.73300","0.00000","-0.60571"
"69.74300","0.00000","-0.56312"
"69.75300","0.00000","-0.51595"
"69.76300","0.00000","-0.46729"
"69.77300","0.00000","-0.41922"
"69.78300","0.00000","-0.36859"
"69.79300","0.00000","-0.31701"
"69.80300","0.00000","-0.26672"
"69.81300","0.00000","-0.22060"
"69.82300","0.00000","-0.17798"
"69.83300","0.00000","-0.13614"
"69.84300","0.00000","-0.09407"
"69.85300","0.00000","-0.04434"
"69.86300","0.00000","0.01127"
"69.87300","0.00000","0.06851"
"69.88300","0.00000","0.12221"
"69.89300","0.00000","0.16925"
"69.90300","0.00000","0.21190"
"69.91300","0.00000","0.25044"
"69.92300","0.00000","0.29594"
"69.93300","0.00000","0.34948"
"69.94300","0.00000","0.40543"
"69.95300","0.00000","0.46106"
"69.96300","0.00000","0.51266"
"69.97300","0.00000","0.55774"
"69.98300","0.00000","0.59953"
"69.99300","0.00000","0.64356"
"70.00300","0.00000","0.69032"
"70.01300","0.00000","0.73602"
"70.02300","0.00000","0.78311"
"70.03300","0.00000","0.83058"
"70.04300","0.00000","0.87932"
"70.05300","0.00000","0.92962"
"70.06300","0.00000","0.98000"
"70.07300","0.00000","1.03118"
"70.08300","0.00000","1.08282"
"70.09300","0.00000","1.13395"
"70.10300","0.00000","1.17806"
"70.11300","0.00000","1.21440"
"70.12300","0.00000","1.25410"
"70.13300","0.00000","1.29764"
"70.14300","0.00000","1.34906"
"70.15300","0.00000","1.40854"
"70.16300","0.00000","1.47256"
"70.17300","0.00000","1.52958"
"70.18300","0.00000","1.57563"
"70.19300","0.00000","1.61636"
"70.20300","0.00000","1.65440"
"70.21300","0.00000","1.69406"
"70.22300","0.00000","1.73609"
"70.23300","0.00000","1.78167"
"70.24300","0.00000","1.83429"
"70.25300","0.00000","1.89074"
"70.26300","0.00000","1.94883"
"70.27300","0.00000","2.00264"
"70.28300","0.00000","2.04953"
"70.29300","0.00000","2.09162"
"70.30300","0.00000","2.13147"
"70.31300","0.00000","2.16966"
"70.32300","0.00000","2.21564"
"70.33300","0.00000","2.27378"
"70.34300","0.00000","2.33470"
"70.35300","0.00000","2.38615"
"70.36300","0.00000","2.42926"
"70.37300","0.00000","2.46517"
"70.38300","0.00000","2.50314"
"70.39300","0.00000","2.54917"
"70.40300","0.00000","2.60202"
"70.41300","0.00000","2.66102"
"70.42300","0.00000","2.71809"
"70.43300","0.00000","2.76811"
"70.44300","0.00000","2.80992"
"70.45300","0.00000","2.84977"
"70.46300","0.00000","2.89602"
"70.47300","0.00000","2.94327"
"70.48300","0.00000","2.99223"
"70.49300","0.00000","3.04279"
"70.50300","0.00000","3.09378"
"70.51300","0.00000","3.14514"
"70.52300","0.00000","3.19179"
"70.53300","0.00000","3.23614"
"70.54300","0.00000","3.27979"
"70.55300","0.00000","3.32473"
"70.56300","0.00000","3.37190"
"70.57300","0.00000","3.42281"
"70.58300","0.00000","3.47382"
"70.59300","0.00000","3.52100"
"70.60300","0.00000","3.56722"
"70.61300","0.00000","3.60867"
"70.62300","0.00000","3.64766"
"70.63300","0.00000","3.69819"
"70.64300","0.00000","3.76066"
"70.65300","0.00000","3.82522"
"70.66300","0.00000","3.88113"
"70.67300","0.00000","3.92163"
"70.68300","0.00000","3.94709"
"70.69300","0.00000","3.97594"
"70.70300","0.00000","4.02226"
"70.71300","0.00000","4.07991"
"70.72300","0.00000","4.14437"
"70.73300","0.00000","4.20365"
"70.74300","0.00000","4.25315"
"70.75300","0.00000","4.29117"
"70.76300","0.00000","4.32292"
"70.77300","0.00000","4.35944"
"70.78300","0.00000","4.40917"
"70.79300","0.00000","4.47272"
"70.80300","0.00000","4.54029"
"70.81300","0.00000","4.60001"
"70.82300","0.00000","4.64485"
"70.83300","0.00000","4.68181"
"70.84300","0.00000","4.72226"
"70.85300","0.00000","4.76457"
"70.86300","0.00000","4.81101"
"70.87300","0.00000","4.86361"
"70.88300","0.00000","4.91710"
"70.89300","0.00000","4.97120"
"70.90300","0.00000","5.02514"
"70.91300","0.00000","5.07370"
"70.92300","0.00000","5.11691"
"70.93300","0.00000","5.15603"
"70.94300","0.00000","5.19393"
"70.95300","0.00000","5.23593"
"70.96300","0.00000","5.28966"
"70.97300","0.00000","5.35122"
"70.98300","0.00000","5.41563"
"70.99300","0.00000","5.46893"
"71.00300","0.00000","5.50512"
"71.01300","0.00000","5.53792"
"71.02300","0.00000","5.57636"
"71.03300","0.00000","5.62878"
"71.04300","0.00000","5.69030"
"71.05300","0.00000","5.74674"
"71.06300","0.00000","5.79253"
"71.07300","0.00000","5.83189"
"71.08300","0.00000","5.86985"
"71.09300","0.00000","5.91174"
"71.10300","0.00000","5.96625"
"71.11300","0.00000","6.02979"
"71.12300","0.00000","6.08789"
"71.13300","0.00000","6.13747"
"71.14300","0.00000","6.17546"
"71.15300","0.00000","6.20962"
"71.16300","0.00000","6.25268"
"71.17300","0.00000","6.30281"
"71.18300","0.00000","6.35785"
"71.19300","0.00000","6.41319"
"71.20300","0.00000","6.46664"
"71.21300","0.00000","6.51629"
"71.22300","0.00000","6.56264"
"71.23300","0.00000","6.60770"
"71.24300","0.00000","6.65134"
"71.25300","0.00000","6.69645"
"71.26300","0.00000","6.74304"
"71.27300","0.00000","6.79299"
"71.28300","0.00000","6.84931"
"71.29300","0.00000","6.90794"
"71.30300","0.00000","6.96417"
"71.31300","0.00000","7.00912"
"71.32300","0.00000","7.04403"
"71.33300","0.00000","7.07769"
"71.34300","0.00000","7.11611"
"71.35300","0.00000","7.16515"
"71.36300","0.00000","7.22367"
"71.37300","0.00000","7.28882"
"71.38300","0.00000","7.34728"
"71.39300","0.00000","7.39352"
"71.40300","0.00000","7.43217"
"71.41300","0.00000","7.46833"
"71.42300","0.00000","7.50711"
"71.43300","0.00000","7.55048"
"71.44300","0.00000","7.60277"
"71.45300","0.00000","7.66147"
"71.46300","0.00000","7.72503"
"71.47300","0.00000","7.78664"
"71.48300","0.00000","7.83237"
"71.49300","0.00000","7.86364"
"71.50300","0.00000","7.89245"
"71.51300","0.00000","7.93000"
"71.52300","0.00000","7.97565"
"71.53300","0.00000","8.02303"
"71.54300","0.00000","8.07953"
"71.55300","0.00000","8.15342"
"71.56300","0.00000","8.23319"
"71.57300","0.00000","8.30004"
"71.58300","0.00000","8.33790"
"71.59300","0.00000","8.34891"
"71.60300","0.00000","8.35364"
"71.61300","0.00000","8.37527"
"71.62300","0.00000","8.42953"
"71.63300","0.00000","8.51596"
"71.64300","0.00000","8.61192"
"71.65300","0.00000","8.68469"
"71.66300","0.00000","8.72059"
"71.67300","0.00000","8.73425"
"71.68300","0.00000","8.74925"
"71.69300","0.00000","8.76533"
"71.70300","0.00000","8.77688"
"71.71300","0.00000","8.77745"
"71.72300","0.00000","8.75426"
"71.73300","0.00000","8.70290"
"71.74300","0.00000","8.62969"
"71.75300","0.00000","8.55218"
"71.76300","0.00000","8.48593"
"71.77300","0.00000","8.43673"
"71.78300","0.00000","8.40114"
